deadli,0.164056407,0.160596609,0.003459798
hut,0.164056407,0.160596634,0.003459772
superpow,0.164056407,0.160596768,0.003459639
few,0.164056407,0.160596768,0.003459639
jerri,0.164056407,0.160596777,0.00345963
rel,0.164056407,0.160596843,0.003459563
abroad,0.164056407,0.160597033,0.003459374
interpol,0.164056407,0.16059706,0.003459346
can/ca,0.164056407,0.160597135,0.003459271
pal,0.164056407,0.160597211,0.003459195
behind,0.164056407,0.160597266,0.00345914
overrid,0.164056407,0.160597404,0.003459003
clinton-gor,0.164056407,0.160597458,0.003458949
francestown,0.164056407,0.160597467,0.00345894
oughta,0.164056407,0.16059759,0.003458817
150,0.164056407,0.160597634,0.003458773
antonin,0.164056407,0.160597709,0.003458698
earth,0.164056407,0.160597802,0.003458605
tenet,0.164056407,0.160597994,0.003458413
beforehand,0.164056407,0.160598174,0.003458233
trial,0.164056407,0.160598222,0.003458185
8th,0.164056407,0.160598269,0.003458138
engrav,0.164056407,0.160599282,0.003457125
clash,0.164056407,0.160599479,0.003456928
tempera,0.164056407,0.160599485,0.003456922
'79,0.164056407,0.160599789,0.003456617
hey,0.164056407,0.160599876,0.003456531
left-w,0.164056407,0.160599993,0.003456413
hunter-ryan,0.164056407,0.160600381,0.003456025
czar,0.164056407,0.160600494,0.003455912
67,0.164056407,0.160601034,0.003455372
school-bas,0.164056407,0.160601317,0.00345509
rare,0.164056407,0.160601512,0.003454895
unsaf,0.164056407,0.160601556,0.00345485
meddl,0.164056407,0.160602523,0.003453883
iaea,0.164056407,0.160602628,0.003453779
calm,0.164056407,0.16060285,0.003453556
3,0.164056407,0.160603844,0.003452562
servic,0.164056407,0.160604355,0.003452051
along,0.164056407,0.160604654,0.003451753
bernard,0.164056407,0.160605357,0.00345105
job-creat,0.164056407,0.160605392,0.003451014
atest,0.164056407,0.160605882,0.003450524
flout,0.164056407,0.160606948,0.003449459
demograph,0.164056407,0.160606953,0.003449453
you'da,0.164056407,0.160607722,0.003448684
courtesi,0.164056407,0.160607961,0.003448446
zero,0.164056407,0.160608502,0.003447905
cross,0.164056407,0.160608706,0.0034477
unfairli,0.164056407,0.160609172,0.003447235
shadow,0.164056407,0.160610311,0.003446095
condi,0.164056407,0.160610712,0.003445695
debois,0.164056407,0.160611291,0.003445115
flat-tax,0.164056407,0.160611362,0.003445045
safeway,0.164056407,0.160611399,0.003445008
madam,0.164056407,0.160612392,0.003444014
quinn,0.164056407,0.160612494,0.003443913
necess,0.164056407,0.160612551,0.003443855
asian,0.164056407,0.160612673,0.003443733
memor,0.164056407,0.160613477,0.00344293
parker,0.164056407,0.160613836,0.003442571
friction,0.164056407,0.160614102,0.003442304
purist,0.164056407,0.160614222,0.003442184
tone,0.164056407,0.160614641,0.003441765
whine,0.164056407,0.160614968,0.003441439
five-year-old,0.164056407,0.160615186,0.003441221
version,0.164056407,0.160615353,0.003441054
hedon,0.164056407,0.160615789,0.003440617
loan,0.164056407,0.160616249,0.003440158
drug,0.164056407,0.160616934,0.003439472
lawless,0.164056407,0.160617056,0.00343935
