.,0.0057908751858158575
!,0.0002126058220557541
?,0.00020874365522610764
;,0.00014016162867065853
$,8.058934355427543e-05
indiffer,3.104073736509638e-05
welcom,3.0050472785054208e-05
hide,2.77909451924007e-05
elizabeth,2.5007566743238998e-05
born,2.4621837771907166e-05
scott,2.449245200484266e-05
warn,2.2781868296841164e-05
poland,2.1864663498474996e-05
empow,2.0310076397523474e-05
overcom,1.8344317938365054e-05
1,1.7876384103758405e-05
whose,1.632244175140529e-05
surplu,1.6300637920149254e-05
member,1.629326197892736e-05
militarili,1.6148767570422998e-05
christian,1.5524004638349477e-05
starv,1.5299405007709638e-05
sign,1.5169628669813398e-05
row,1.4649391431361999e-05
ammunit,1.4197333435316385e-05
factori,1.4193118496623281e-05
cuba,1.4043663066294126e-05
1.2,1.3970093531115309e-05
1993,1.3933817249075305e-05
tire,1.3907310640504069e-05
villag,1.3724119547605494e-05
ownership,1.3570778186551653e-05
ukrain,1.3373991580829796e-05
per,1.3342071731951435e-05
khrushchev,1.3283527688320579e-05
fantast,1.3195630538673649e-05
fellow,1.2777716966527875e-05
israel,1.2693426288751318e-05
urg,1.2314023728254717e-05
sake,1.201532315188893e-05
advic,1.1949173394741958e-05
activist,1.1774773636268337e-05
7,1.167512621937711e-05
accommod,1.1554039525737799e-05
relationship,1.1480115089990964e-05
coolidg,1.146350813354259e-05
emot,1.1407229411918049e-05
becam,1.1148946085268594e-05
inconsist,1.073220157539106e-05
optimist,1.0673980702828261e-05
fun,1.0627458002347036e-05
bother,1.0601270257489401e-05
armi,1.0593563500217042e-05
gerri,1.0465794308831168e-05
distinguish,1.0456061126983139e-05
tune,1.0418328320119973e-05
explor,1.0375685907140948e-05
uniti,1.0360713416187287e-05
youngstown,1.025602307921061e-05
homeown,1.0239708405366228e-05
carol,1.0236339119195458e-05
manufactur,1.0218754459287224e-05
chanc,1.0137643878815745e-05
grand,1.0123967338612583e-05
sheer,1.0027605730825903e-05
bigger,9.999740029021803e-06
rice,9.796471169322033e-06
surrend,9.726062552947976e-06
short-term,9.665839085482453e-06
revolut,9.651662008617527e-06
dad,9.589037282963042e-06
remedi,9.550570105787779e-06
stock,9.439092832986636e-06
ir,9.428101592589772e-06
prevail,9.422789797267343e-06
push,9.370669459664264e-06
grenada,9.355013725697272e-06
repeatedli,9.314715976654886e-06
jail,9.279647576094902e-06
u.s.a.,9.164888306462812e-06
steven,9.12237535817245e-06
monetari,9.053486598172215e-06
team,8.959395218003505e-06
fulfil,8.893464404429725e-06
profit,8.890447406973621e-06
laura,8.890057835948658e-06
michel,8.879469963426315e-06
assur,8.856584299584998e-06
jame,8.7856870399956e-06
confus,8.774232181495946e-06
backbon,8.737193592698209e-06
committe,8.712088348866672e-06
hold,8.653934251627942e-06
wilder,8.646288164106612e-06
forg,8.578306904525934e-06
stori,8.572799433977233e-06
thrive,8.54034883464196e-06
bruce,8.503230878796638e-06
1973,8.445951105667983e-06
relief,8.43388977904897e-06
weaker,8.397988458952314e-06
explain,8.31331292851903e-06
littl,8.268929426985252e-06
iii,8.25889719925975e-06
color,8.249224683057399e-06
languag,8.203259750354026e-06
gulf,8.198289357935785e-06
immens,8.195374359496924e-06
donor,8.098866906571201e-06
outstand,8.086282352311133e-06
notic,8.021183660219723e-06
african,8.016524809211055e-06
a.,7.998771411211697e-06
shortli,7.943015849673596e-06
pro-famili,7.93102172539539e-06
immigr,7.892254488692825e-06
salut,7.889501806942882e-06
nonprolifer,7.847114647668157e-06
gentlemen,7.78024965630903e-06
scout,7.762714704256829e-06
misus,7.747301051634368e-06
lung,7.74070290290349e-06
protest,7.735570894122518e-06
fallen,7.667138196771383e-06
quick,7.648658765850438e-06
gaza,7.610667748300083e-06
offici,7.573628578975179e-06
disappear,7.556357633523025e-06
feet,7.554641512879338e-06
crackdown,7.537839862078029e-06
dole,7.514384372244347e-06
eastern,7.5005637784304125e-06
untreat,7.486213998654078e-06
segreg,7.475230885503301e-06
newspap,7.3734320429098646e-06
precis,7.335957587060216e-06
honestli,7.324752632200847e-06
elsewher,7.288937688318087e-06
inequ,7.250029002415567e-06
inflat,7.242123896614575e-06
enron,7.237092289380944e-06
fella,7.187598481670367e-06
obviou,7.1572200897731185e-06
remiss,7.142367258138562e-06
slightest,7.104452112672639e-06
czech,7.0929618417880215e-06
undertaken,7.067545248631414e-06
appeas,7.036110737574073e-06
trillion,6.994482455039593e-06
season,6.979323089380424e-06
fabul,6.881972332227674e-06
deep,6.8486119224849795e-06
flame,6.81242345288135e-06
selfish,6.802632149964083e-06
vocal,6.7722331818417705e-06
picket,6.770693805026253e-06
immor,6.762042134550619e-06
fastest,6.743616060380767e-06
determin,6.738845337756047e-06
provid,6.712113965378181e-06
anthoni,6.632982526850927e-06
era,6.6122805089432815e-06
discov,6.611602441606156e-06
inact,6.5680950016659685e-06
meaning,6.565159344694053e-06
guess,6.528204768660202e-06
error,6.51852944531778e-06
expel,6.4987307156463444e-06
anyway,6.461456735851365e-06
percentag,6.457144227109722e-06
grandpar,6.451392328811275e-06
tenth,6.427363893857791e-06
roof,6.412426180331133e-06
treat,6.383268385032673e-06
advisor,6.36268214405418e-06
postur,6.351076779319019e-06
ta,6.337653264186473e-06
overhaul,6.303464291273122e-06
hasten,6.295265708199857e-06
tuition,6.284156792478587e-06
unit,6.2684573382539035e-06
hyperbol,6.241997145913158e-06
fighter,6.223142387245649e-06
instanc,6.216666790491719e-06
pro-work,6.182350184898565e-06
influenc,6.177540731174521e-06
21,6.0940295411410555e-06
8,6.0829439905247966e-06
